酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
海棠酒店(南京禄口机场店),经济型,¥146起,29,江宁区 | 禄口街道石埝社区石埝村7号,2.1公里，驾车约4.4公里，预计3分钟,3分钟,距空港新城江宁地铁站直线2.1公里，驾车约4.4公里，预计3分钟,94,4.8,1100,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,1,0,1,null,2019年09月01日,18061629193,位于禄口机场附近，房间很大，价格划算，配套设施齐全，全新装修，家的体验，24小时热水，免费 WiFi，欢迎大家入住体验。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60443843&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A60443843%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
安其居精品酒店公寓(南京奥体中胜新城科技园店),经济型,¥277起,35,河西/奥体中心/奥南地区 | 沙洲街道楠溪江东街55号龙湖时代上城3栋5楼527室,534米，步行约726米，预计11分钟,11分钟,距中胜地铁站直线534米，步行约726米，预计11分钟,91,4.8,172,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2021年06月01日,2021年06月01日,15380770629,安其居精品酒店公寓(南京奥体中胜新城科技园店)位于南京市建邺区楠溪江东街，紧邻南京奥体中心、国际博览中心等景点，周围更是有金鹰世界、金奥缤润汇、徐矿广场、等大型商场，紧邻地铁2号线和10号线。这里有多种温馨、有情调的主题客房，房内配备24小时热水、独立空调、液晶电视、高清投影、冰箱、洗衣机、WIFI覆盖等，令您倍感温馨舒适。酒店提供行李寄存、复印、打印，服务热情精致，为宾客卸下旅途的疲惫，拂去旅途的风尘，使宾客尽享一夜的酣眠！,https://hotel.elong.com/hotel/hoteldetail?hotelId=68426530&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A68426530%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
花筑·云客居民宿(南京禄口国际机场店),经济型,¥167起,28,江宁区 | 禄口街道石埝社区庄盖村2-1号,2.1公里，驾车约5.9公里，预计11分钟,11分钟,距禄口机场地铁站直线2.1公里，驾车约5.9公里，预计11分钟,96,4.8,771,4.8,4.9,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,1,0,1,null,2019年10月01日,17072531999,花筑·云客居民宿(南京禄口国际机场店)位于禄口国际机场附近，客栈周边交通便利，距离地铁S9号线铜山站约3分钟车程；步行约3分钟有公交车站，有851路，862路等多辆公交车直达南京市区。客栈所有房间房门均配备电子门锁，防盗链以及猫眼，公共区域24小时视频监控，房间采用堪比星级酒店的优质床品，免费提供定制洗浴用品，高速光纤，全WIFI覆盖，24小时不间断热水，并且提供免费停车服务。客栈为独栋带院子的建筑主体，周围树木环绕，空气清新。每天伴随着鸟鸣声起床，给您一种返璞归真，回归自然的感觉。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60512998&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60512998%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京斯维登精品公寓(奥体中心中央公馆店),舒适型,¥274起,140,河西/奥体中心/奥南地区 | 江东中路239号中央公馆A2大厅,303米，步行约370米，预计6分钟,6分钟,距奥体东地铁站直线303米，步行约370米，预计6分钟,86,4.5,2054,4.5,4.5,4.5,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年04月01日,2014年08月01日,025-83698896,斯维登公寓座落南京奥体CBD商圈核心，位于南京奥林匹克体育中心正东门、梦都大街与江东中路交汇处，毗邻南京市政务服务中心、新城大厦、中央商场、国际博览中心，明基医院及南京市儿童医院都在附近五公里内，快速可达，中央商场、华彩天地、银杏里、富春江东街等商业及美食街区林立，酒吧餐饮等服务环绕周边，地理位置极其优越。公寓附近三百米内有地铁二号线奥体东站、奥体轻轨站，周边遍布公交车站，紧邻江东中路快速路及梦都大街快速路，交通方便，公寓提供地下二层、三层地下停车库免费停车，出行便捷。斯维登精品公寓雨润中央公馆店由新加坡设计大师威尔逊担纲室内设计，设计风格豪华大气，房间面积超大，最小的面积55平米，除特惠房型外全部为全落地玻璃幕墙，居住舒适，是专为商务人士定制的国际风尚居所，室内有24小时热水及中央空调，配备冰箱、洗衣机及微波炉等自住设施，设施设备非常齐全，居住舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90590045&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90590045%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
客轩阁商旅酒店,经济型,¥331起,50,河西/奥体中心/奥南地区 | 楠溪江东街55-9号,534米，步行约764米，预计12分钟,12分钟,距中胜地铁站直线534米，步行约764米，预计12分钟,95,5.0,21,5.0,5.0,5.0,5.0,0.0,12:00,12:00,1,1,0,0,0,0,0,1,null,2021年11月01日,18012939393,酒店位于建邺区楠溪江东街55号龙湖时代上城，酒店位置紧邻南京奥体中心，国际博览中心等景点，酒店位于：大型商业综合体龙湖河西天街mall北门右手边20米，靠近地铁10号线中胜站2C出口，科技园区内，地理位置优越，出行方便。客房整洁，宽敞明亮，环境卫生，性价比较高。欢迎广大客户预订入住！！！！,https://hotel.elong.com/hotel/hoteldetail?hotelId=70641741&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A70641741%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京火车站红山动物园亚朵酒店,高档型,¥339起,127,火车站地区 | 和燕路239号南昌大厦,1.3公里，驾车约1.8公里，预计24分钟,24分钟,距南京站地铁站直线1.3公里，驾车约1.8公里，预计24分钟,96,4.9,1473,4.9,4.9,4.9,4.9,4.0,14:00,12:00,1,1,1,1,0,0,1,1,null,2019年07月01日,025-52816888,南京火车站红山动物园亚朵酒店毗邻红山动物园、南京火车站、江苏省中西医结合医院，周边餐饮，休闲等配套设施齐全。酒店位于和燕路，地处迈皋桥商业圈，靠近红山动物园，交通位置便利。酒店有免费停车场（150个车位），设施设备齐全。休闲、娱乐生活丰富；附近更有多条地铁及公交线路可前往著名景区及商务区，出行方便。酒店设计理念是以阅读和人文摄影为主题，高品质的客房产品设施+细致温馨的服务，带给您“自然、静谧、温暖、朴实”的健康生活方式。所有客房均采用堪比星级酒店的普兰特系列优质床品，中央空调，全套明辉高端列洗浴用品，100M高速光纤，全WIFI覆盖。酒店设有餐厅(相招)、共语（会议室）免费洗熨烘干自助洗衣房（出尘）健身休闲中心（汗出）及超大阅读会友书吧（竹居），为您提供一个自在、放松的居停空间。在这里，能够休憩、充电、放松，是您商务出行及旅游的优质选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60206378&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60206378%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京仙林万达茂漫心酒店,高档型,¥286起,102,徐庄软件园/仙林大学城商圈 | 万达茂中心B座28楼,0.7公里，步行约1.0公里，预计15分钟,15分钟,距仙林湖地铁站直线0.7公里，步行约1.0公里，预计15分钟,92,4.8,615,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,1,0,0,1,1,null,2019年05月01日,025-84721818,酒店将属地化的特色融入设计和体验里，天然兼具商旅与旅行属性，是城市探索必住的中高端酒店。你可以从充满设计感的大堂、走廊的细节、房间窗外的风景，感受这一座城市的韵味。酒店在满足品质住宿体验的同时，让你在每一处小细节里创造自己独属的城市记忆。酒店以每座城市特色建筑和属地文化体验，给你的旅途增加一抹色彩。让你永远期待下一城，欢迎入住。酒店位于栖霞区西岗街道仙林大道1，地处仙林万达茂商圈，是世界首创的大型室内文化、旅游、商业综合体。约10分钟的车程即可抵达仙林大学城以及仙林鼓楼医院，步行约5分钟的路程就到达省中医院，酒店交通便捷，距离地铁4号线仙林湖站2号出口步行可到、地铁2号线经天路站步行约15分钟、公交178､329､159､191､325均可抵达，酒店周边金融商贸林立，娱乐购物配套设施齐全。,https://hotel.elong.com/hotel/hoteldetail?hotelId=94093338&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A94093338%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
锦江都城酒店(南京南站百家湖店),高档型,¥298起,81,雨花台南京南站地区 | 胜太路39号,0.4公里，步行约0.4公里，预计6分钟,6分钟,距胜太西路地铁站直线0.4公里，步行约0.4公里，预计6分钟,89,4.7,628,4.7,4.8,4.7,4.7,4.0,14:00,14:00,1,1,1,0,0,0,1,1,null,2017年12月10日,025-52112111,锦江都城酒店(南京南站百家湖店)位于胜太路，周围餐饮、娱乐等生活配套齐全，出行便利。酒店环境干净整洁，客房配设齐全，是商旅出行的不错之选。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92063847&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A92063847%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京SANDJOY沙悦温泉酒店,高档型,¥675起,25,汤山温泉/园博园度假区 | 汤山街道若水路与延祥路交汇处,3.8公里，驾车约6.0公里，预计14分钟,14分钟,距汤山紫清湖旅游区直线3.8公里，驾车约6.0公里，预计14分钟,90,4.6,141,4.7,4.7,4.6,4.7,4.0,14:00,12:00,1,1,0,1,0,0,1,1,null,2020年10月01日,025-86169696,酒店位于世界温泉小镇——南京汤山，比邻江苏园博园、汤山矿坑公园、阳山碑材、猿人洞、汤山欢乐水世界、方山国家地质公园、百联奥特莱斯等旅游景点。酒店依托南京国际沙滩排球体育公园-国内国际级沙排体育公园。每年承办3场以上国际级沙滩排球赛事。作为体育公园的重要组成部分，酒店以亲子、温泉、拓展等为主题，采用新颖时尚的集装箱为客房主体，并拥有独栋温泉木屋等各类房间48套。酒大部分房间可享受私汤温泉，让您静享一室一汤的愉悦。每个伴着阳光和鸟鸣声醒来的清晨，喝一杯咖啡，看孩子在沙地驰骋玩乐，或是在宅在房间泡个汤；亦或是约上三五好友在星空下烧烤。体验一番都市下难得的慢生活。酒店同时提供一站式高品质旅游度假私人定制服务，可满足亲子出游、公司团建、聚会轰趴、主题派对等一系列特色服务。独特的风格，不一样的交流方式，沙苑箱居让您舒心，安心，放心！,https://hotel.elong.com/hotel/hoteldetail?hotelId=64246034&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A64246034%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京江宁Moxy酒店,高档型,¥368起,176,江宁开发区 | 天元东路15号,269米，步行约293米，预计4分钟,4分钟,距竹山路地铁站直线269米，步行约293米，预计4分钟,94,4.5,48,4.6,4.5,4.7,4.6,0.0,15:00,12:00,1,1,1,1,0,0,1,1,null,2021年12月01日,025-52081888,Moxy品牌起源于欧洲，是万豪集团旗下30个子品牌之一，由万豪创始人和宜家品牌共同打造的都市潮玩酒店品牌，有“小 w 酒店”之称，是受到全球潮人追捧的酒店产品。酒店位于主塔楼的 15-21F，总建筑面积 11000㎡，其中：15-20F 是客房楼层；21F 为共享客厅，兼具 Check in 前台、餐厅、酒吧、书吧、游戏区、会议室、健身房等功能。在年轻时尚的北欧工业风中通过墙面涂鸦、艺术装置、软装布设等方式巧妙融南京本土元素。,https://hotel.elong.com/hotel/hoteldetail?hotelId=70497414&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3A072d8117-8f7f-4d15-888c-f3b7936da79b%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A70497414%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京怡家商务酒店(禄口机场店),经济型,¥122起,30,江宁区 | 禄口街道石埝社区中心大道石埝村36-1号,2.2公里，驾车约5.8公里，预计12分钟,12分钟,距禄口机场地铁站直线2.2公里，驾车约5.8公里，预计12分钟,91,4.9,6403,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,1,0,1,null,2020年05月01日,18914705387,酒店拥有多种房型供您选择，客房设施完善，布置温馨舒适，温暖的灯光，经典简约的装饰，营造出温馨优雅的氛围，让您的旅程不再疲惫。酒店秉承为顾客营造舒心、舒适的住宿环境为理念，视客人为亲人的服务宗旨，给您提供一段理想的住宿之旅。地理位置优越，交通便利，价格实惠，以舒适、安全、清洁、时尚为特色，加上诚信的服务理念，是观光旅游、休闲度假的理想场所！室内房间干净舒适，给您宾至如归的亲切感！,https://hotel.elong.com/hotel/hoteldetail?hotelId=61621852&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A61621852%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京维景国际大酒店,五星级,¥358起,536,明故宫及南京博物院地区 | 中山东路319号,350米，步行约396米，预计6分钟,6分钟,距明故宫地铁站直线350米，步行约396米，预计6分钟,97,4.9,15161,4.8,4.9,4.9,4.9,4.0,14:00,12:00,1,1,1,1,1,1,1,1,null,null,025-84808888,南京维景国际大酒店座落在优美的中山陵园风景区旁，地处市区梧桐相间的主干道中山东路，环境优雅，闹中取静，交通便利。酒店东临沪宁高速公路进入南京市区入口，紧邻南京博物院及有600年历史的明代古城墙中山门段，背倚巍巍紫金山，远眺美丽的玄武湖，宁谧清幽，山明水秀，令人目酣神醉，堪称城市中的花园。南京维景国际大酒店高达40层，拥有众多房型及娱乐健身设施一应俱全。装饰典雅、宽敞舒适的客房均配备大屏幕液晶电视、独立淋浴房、高速无线网络等完善的服务设施。酒店34层至37层为行政楼层，附设独立会议室，专业的行政管家体贴照顾您的所需所求。南京维景国际大酒店是各类会议和宴会最理想的选地。金碧辉煌的1200平方米无柱大宴会厅和15个多功能厅可满足全方位的会议需求。设施完善的商务中心、现代化高科技会议系统和专业的会议服务人员为您提供细致严谨的商务和会议服务。风格独具的餐厅和酒吧，荟萃了世界各地精品美食，令您齿颊留香，回味无穷。置身维景，您既可获享一如既往的周到服务，亦可体验现代南京的勃勃生机与恒久魅力。“维系真情，景致倾心” 南京维景国际大酒店将以细意浓情的优质服务，恭迎四方宾客的光临。,https://hotel.elong.com/hotel/hoteldetail?hotelId=51101005&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A51101005%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京怡华酒店,豪华型,¥341起,187,玄武湖湖南路地区 | 中山北路45号,0.6公里，步行约0.6公里，预计9分钟,9分钟,距鼓楼地铁站直线0.6公里，步行约0.6公里，预计9分钟,96,4.9,9508,4.9,4.9,4.9,4.9,4.0,14:00,12:00,1,1,1,1,1,0,0,1,2015年01月01日,2014年01月01日,025-83308888,南京怡华酒店位于南京鼓楼区中山北路政治、文化、金融中心，紧邻鼓楼广场、湖南路商业街、地铁鼓楼站、省市党政机关、南京大学、东南大学、鼓楼医院、省广电总台等。这里是风格典雅、设施齐全、设备豪华、交通便捷的经典商务型酒店，建筑面积4.5万平方米，拥有高档写字楼、豪华客房、中西餐厅、日本料理、大堂吧、健身房、游泳池（温馨提示：1.6米以下儿童不得使用游泳池）、高级会所等。客房豪华舒适，除基础的设施之外，房内还有浴缸、迷你吧、保险箱等设施，床上用品高档亲肤，可令你快速入眠。酒店秉持“以客为尊、竭诚服务、创造卓越”的服务宗旨，为海内外宾客的商旅居停提供安全舒适的环境和温馨细致的服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90039969&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90039969%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
柚子公寓(南京招商花园城店),经济型,¥162起,32,新港/栖霞山景区 | 寅春西路与怡宁路交叉口招商1872-ipark公寓1号楼1324室,4.1公里，驾车约7.1公里，预计16分钟,16分钟,距红山森林动物园直线4.1公里，驾车约7.1公里，预计16分钟,95,5.0,3501,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年03月01日,17372250850,公寓位于南京市栖霞区迈皋桥街道寅春西路与怡宁路交叉口招商1872-ipark公寓，下楼即到花园城购物中心，步行就可到达南京特殊教育师范学院和高力汽配科技城。全国连锁公寓，服务品质保障，所有客房全部配备洗衣机、冰箱、超大空间、隔音上佳。柚子公寓，自在心居！,https://hotel.elong.com/hotel/hoteldetail?hotelId=94378111&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A94378111%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京夫子庙亚朵酒店,高档型,¥424起,140,夫子庙景区/秦淮河风光带 | 建康路185号,None,距离夫子庙地铁站实际距离小于100米,距离夫子庙地铁站实际距离小于100米,98,4.9,4530,4.9,4.9,4.9,4.9,4.1,14:00,12:00,1,1,1,0,0,0,0,1,2018年03月01日,2017年07月01日,025-58801666,幽兰诗书味，墨香雅韵久。南京作为六朝古都，虎踞龙盘，文人骚客齐聚秦淮泽地，古往今来皆如是。南京金轮·亚朵酒店紧邻国家5A级旅游景区夫子庙，座落于南京秦淮区建康路，地铁3号线夫子庙站三号出口上，交通纽带，周边商业繁华，吃喝玩乐一应俱全。酒店面积7102平方，客房配备普兰特2.0床品，非温感零压棉，恒温调节，记忆睡姿，使您从此恋上这张床；100M无线覆盖，顺畅的上网体验。酒店一楼竹居，24小时不打烊，无抵押借阅，异地归还，一千册图书等您来阅读。亚朵“安心计划”现已全面实施，客房区域“针孔摄像头探测仪”成为日常房间安全检测的必要一环，为您提供隐私保护；一次性客房清洁抹布、酒精棉片、安心浴袍、可降解安心纸杯等，为您的入住提供安心保障。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92385317&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A92385317%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京雨润涵月楼酒店,豪华型,¥668起,319,河西/奥体中心/奥南地区 | 江东中路235号,0.5公里，步行约0.5公里，预计8分钟,8分钟,距奥体东地铁站直线0.5公里，步行约0.5公里，预计8分钟,96,4.9,5057,4.9,4.9,4.9,4.9,4.0,14:00,12:00,1,1,1,1,1,0,1,1,null,2014年03月01日,025-68176000,南京雨润涵月楼酒店位于建邺区江东中路，地处河西新商务区中心，步行至南京国际博览中心约15分钟；酒店毗邻市政中心，集商务，休闲，购物、美食及娱乐于一体，与奥林匹克体育中心仅一街之隔，是各种赛事及明星演唱会下榻优选。酒店作为2014年奥林匹克青年运动会的官方指定下榻酒店并获得高度赞誉，拥有的300余间奢华客房和套房由世界著名的BAMO公司设计，配备46寸液晶电视互动娱乐系统，Bose音响系统，IPod播放器，还是独特的胶囊咖啡机、空气净化器，舒适的美国Sealy床垫等，无不为您呈现关怀备至的体验与服务。酒店设有会议及宴会场地，可同时接待900人的大宴会厅及350人的小宴会厅，还有9间设备一流的中小型会议室，不管是公司年会，社交活动还是婚宴，酒店都能满足不同的需求，为您留下难忘的回忆。酒店提供无与伦比的美食体验，餐厅由日本著名的SPIN设计，倾力呈现全新高品质餐饮标准，开启南京美食新篇章。不可错过开放式厨房的印象全日自助餐厅，汇集中华美食精粹的九九源中餐厅，奢华极具现代感的扒房，低调优雅的麦吧，还有位于大堂静谧舒适的涵月吧，都将给各方美食饕客带来视觉与味蕾的双重盛宴。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90575050&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90575050%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京金鹰尚美酒店,豪华型,¥679起,292,江宁开发区 | 双龙大道1688号,None,距离百家湖地铁站实际距离小于100米,距离百家湖地铁站实际距离小于100米,95,4.8,3656,4.8,4.8,4.9,4.9,4.0,14:00,12:00,1,1,1,1,1,0,1,1,2016年11月01日,2016年07月01日,025-85678888,南京金鹰尚美酒店地处百家湖CBD核心区域双龙大道，紧邻江宁1912时尚街区，直通地铁1号线百家湖地铁站，乘坐地铁4站即可直达火车南京南站，交通便捷。酒店有宽敞豪华的商务客房，房内均有高速WIFI覆盖，设计新颖，功能齐全。客房内配大屏幕液晶卫星电视、一流的卫浴设备与卧具等。落地观景玻璃窗独赏百家湖的湖光美景。充满人文关怀的管家式服务，为你营造家的温馨。酒店拥有1700平方米的宴会及会议场地，包括8米挑高无柱大宴会厅，可容纳630人大型会议或50桌圆桌宴会，是商务会展、学术讨论、庆典喜宴的理想之选。另有可容纳8人至300人不等的中小型高端会议室共计12个，可满足各种类型和规模的商务活动。金鹰贵宾楼荟萃风格各异的美味佳肴，拥有9个自带独立花园平台的宽敞包间，是亲朋聚会、公司活动、品鉴美食的上佳之地。尚美西餐厅临湖而建，格调高雅，可容纳150人宾客同时就餐，餐厅独设超大海鲜台及开放式厨房，大厨现场烹制，真正做到与环球美食零距离。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91101201&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A91101201%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
