酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
三亚海棠湾海韵卡西诺海景度假公寓,高档型,¥570起,73,海棠湾/三亚免税店/后海 | 海棠北路国家海岸保利财富中心壹号公1109,395米，步行约594米，预计9分钟,9分钟,距海棠广场直线395米，步行约594米，预计9分钟,94,4.8,3031,4.8,4.8,4.8,4.8,4.0,15:00,12:00,1,1,1,1,0,0,0,1,null,2018年03月01日,18389260840,三亚海棠湾海韵卡西诺海景度假公寓位于国家海岸海棠湾一线酒店带核心地块，东侧隔海正对蜈支洲岛，南接海棠湾市民广场，西侧为海棠大道，北侧相邻凯宾斯基酒店。我们共有一房海景大床房、一房海景家庭房、两房海景精致房、两房270度海景房、三房270度海景房五类房型。所有房型设计利用地形高差，在水平、垂直方向错开，阶梯式布局，以保证大部分会所均能看到海景。考虑商务、聚会及度假功能的结合，每栋均设地下室多功能空间(包括家庭娱乐厅、影视厅、雪茄红酒收藏室等)，配超大面积的私家花园及泳池，观海露台等。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93064694&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A93064694%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚丽禾华美达广场酒店,豪华型,¥541起,164,三亚湾椰梦长廊/凤凰机场/西岛 | 新城路93-6号,874米，步行约1.7公里，预计22分钟,22分钟,距三亚湾直线874米，步行约1.7公里，预计22分钟,95,4.8,1485,4.7,4.8,4.8,4.8,4.0,15:00,12:00,1,1,1,1,1,1,1,1,null,2016年01月01日,0898-88656666,三亚丽禾华美达广场酒店是集休闲度假、家庭出游、会议商旅为一体的滨海度假酒店，由美国温德姆酒店集团旗下的华美达品牌经营管理。酒店地处三亚湾旅游风景区中部，南临蔚蓝的大海，北靠碧绿的山景田园，与美丽的西岛风景区隔海相望，距三亚凤凰国际机场仅6公里，交通十分便利。酒店拥有100间宽敞舒适的豪华客房和5个特色的餐饮场所，配备有现代滨海热带园林、2500平米户外泳池、室内外儿童俱乐部及专业的会议服务设施，带领每位宾客臻享与众不同的假日海岛时光。酒店还坐拥15000平方米的MOHO商业广场，汇聚娱乐休闲、影城、超市、特色餐饮、海南礼物等高端度假配套，打造一站式度假服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91127116&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A91127116%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚保利中环铂丽精品套房公寓(阳光金融广场店),舒适型,¥369起,38,市区火车站/海旅免税城/千古情景区 | 迎宾路保利中环广场2栋2层,1.4公里，驾车约2.1公里，预计8分钟,8分钟,距奇幻艺术画展有限公司直线1.4公里，驾车约2.1公里，预计8分钟,99,5.0,706,5.0,5.0,5.0,5.0,4.0,15:00,12:00,1,1,0,0,0,0,0,1,2021年04月01日,2021年04月01日,17589725222,公寓面临阳光金融广场，北靠瑞海花园小区，东临海旅免税城、三亚千古情景区，西近中铁置业广场。 便捷顺畅的立体交通网，交通四通八达，从小区出发，到达火车站、东线高速路口、三亚湾、解放路商圈很便捷。 城中央CBD，别墅式loft双层公寓，楼王户型，朝南向，宽敞舒适户型，中空客厅，大景观落地窗，俯瞰湿地森林公园和凤凰岛，躺在床上欣赏绝美繁华夜景。,https://hotel.elong.com/hotel/hoteldetail?hotelId=66957539&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A66957539%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
星悦度假酒店(三亚千古情店),经济型,¥112起,75,市区火车站/海旅免税城/千古情景区 | 荔枝沟路139号,769米，步行约1.5公里，预计20分钟,20分钟,距三亚千古情景区直线769米，步行约1.5公里，预计20分钟,93,4.8,2282,4.8,4.8,4.8,4.8,4.0,12:00,13:00,1,1,0,0,0,0,0,1,2019年01月01日,2014年09月01日,0898-88365898,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90704719&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90704719%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚海棠湾云顶海景空中别墅,舒适型,¥1345起,30,海棠湾/三亚免税店/后海 | 海棠北路亚特兰蒂斯·棠岸2号楼26层,433米，步行约1.1公里，预计15分钟,15分钟,距亚特兰蒂斯失落的空间水族馆直线433米，步行约1.1公里，预计15分钟,97,4.9,687,4.9,4.9,4.9,4.9,4.0,15:00,12:00,1,1,0,0,0,1,0,1,null,2021年08月01日,17589135338,三亚海棠湾云顶海景空中别墅坐落于亚特兰蒂斯水世界度假园区内，位于棠岸公寓区二号楼的顶层，坐拥海棠湾180度海景；毗邻中免免税城，地理位置优越，无缝衔接繁华湾区中心；居高望远，占楼瞰海，独具韵味的滨海风光尽收眼底。由富有10余年精品住宿运营经验的团队精心设计，匠心打造，所有客房在设计上融合了现代时尚及滨海文化，灵动却又不失质感的色彩搭配精致的光影，让您的身心在更靠近天空的地方，徜徉于高品质床品的温暖怀抱中，感受来自东方夏威夷—三亚的蓝天与阳光、星空与月光、海水与沙滩……慢下来，发现美 停下来，记录美。,https://hotel.elong.com/hotel/hoteldetail?hotelId=69124228&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A69124228%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚风尚海景度假酒店公寓·臻选,经济型,¥162起,45,三亚湾椰梦长廊/凤凰机场/西岛 | 三亚湾路蓝色海岸E座一单元203室,0.4公里，步行约0.5公里，预计8分钟,8分钟,距椰梦长廊直线0.4公里，步行约0.5公里，预计8分钟,94,4.9,1369,4.8,4.9,4.8,4.9,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年06月01日,null,13876571981,三亚风尚海景度假酒店公寓·臻选位于三亚旅游度假区中段“椰梦长廊”，房源分布于蓝色海岸、兰海花园、碧海蓝天、美丽新海岸等高档一线海景小区。公寓每个房型里有多套房间，不同装修风格，实际入住并不一定是图片中展示的一两套，请提前知晓。诸多度假资源为游客的度假行程节约了宝贵时间，提供了快捷与便利，门口有直达各个景点的公交车，参加任何一日游都可以在门口接送，酒店离海边仅隔一条马路举步亲海，小区内有游泳池，篮球场。客房大气舒适，免费wifi，配套齐全，每个房都具备厨房，下厨设备齐全，为您大展厨艺、享用热带美食提供方便。每间房都是上百万的高档洋房，居家旅行皆宜，欢迎您的入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91666733&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A91666733%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
海上见青山·设计师度假美宿(亚龙湾博后村店),舒适型,¥315起,67,亚龙湾/热带天堂森林公园/博后村 | 亚龙湾博后村红光2组25号,681米，步行约1.6公里，预计25分钟,25分钟,距亚龙湾国际玫瑰谷直线681米，步行约1.6公里，预计25分钟,99,5.0,666,4.9,5.0,5.0,5.0,0.0,15:00,12:00,1,1,1,0,1,1,0,1,null,2021年10月01日,17789896733,位于三亚，2021-10-01开业的美宿，将是您旅途中的不二选择。酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。,https://hotel.elong.com/hotel/hoteldetail?hotelId=94423408&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A94423408%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚华亭酒店,经济型,¥77起,49,三亚湾椰梦长廊/凤凰机场/西岛 | 老铁路与儋州三巷交叉口三亚湾儋州三巷4号交接处,0.7公里，步行约1.0公里，预计15分钟,15分钟,距海月广场直线0.7公里，步行约1.0公里，预计15分钟,76,4.5,164,4.5,4.6,4.5,4.5,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2020年05月01日,18976012713,三亚华亭酒店位于三亚市儋州三巷和老铁路交叉口，24小时热水，免费无线wifi，一楼有超市及饭店，处于市中中心繁华地段，面朝大海春暖花开，背靠三亚主干道（解放路）车水马龙。步行可达椰梦长廊，步行街，胜利购物广场，海月广场。酒店房型丰富，满足朋友出行、情侣蜜月、家庭亲子、商务出行等多种选择。一座城市一间房消除您旅途的疲惫，我们将以热情的服务，舒适良好的房间等待您的到来......,https://hotel.elong.com/hotel/hoteldetail?hotelId=61776464&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A61776464%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚亚龙湾莫依民宿,舒适型,¥273起,52,亚龙湾/热带天堂森林公园/博后村 | 亚龙湾博后村委会新坡一小组59号,479米，步行约910米，预计12分钟,12分钟,距亚龙湾国际玫瑰谷直线479米，步行约910米，预计12分钟,92,4.7,688,4.7,4.7,4.7,4.7,4.0,14:00,12:00,1,1,1,0,1,1,0,1,null,2020年12月01日,0898-88269009,装修于2020-12-01，相信无论您是一日游还是深度游，亚龙湾莫依民宿都是您三亚之行的不二选择。酒店为您在客房内配备了空调、衣柜/衣橱和房间内高速上网，所有入住的客人均可便捷的使用。服务人员会提前为您准备好瓶装水，以满足您的饮水需求。浴室内提供拖鞋、24小时热水和吹风机，让您感受到宾至如归的享受。旅客可以在中餐厅享用可口的美食。若是觉得酒店的餐饮无法满足您挑剔的味蕾，附近林姐香味海鲜(亚龙湾总店)（海鲜）的宝藏椰子饭、丽思卡尔顿酒店·润园中餐厅·Pearl（粤菜）的芝麻烧海南文昌鸡和小扇贝海鲜(亚龙湾店)（海鲜）的蒜蓉粉丝蒸扇贝或许能勾起您的食欲。对于顾客来说，可以在室外泳池享受锻炼的乐趣。,https://hotel.elong.com/hotel/hoteldetail?hotelId=64853662&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A64853662%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚兰霆鑫酒店,经济型,¥170起,54,市区火车站/海旅免税城/千古情景区 | 海润路29号桃花岛小区9号楼,0.8公里，步行约1.1公里，预计17分钟,17分钟,距三亚站直线0.8公里，步行约1.1公里，预计17分钟,88,4.6,809,4.6,4.6,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2020年05月01日,0898-88953676,兰霆鑫商务酒店位于三亚市天涯区海润路，周边交通便利，距离三亚市动车站不足500米，步行五分钟即可到达；西距三亚凤凰国际机场约12分钟车程；北抵绕城高速约5分钟车程；南毗海航旅游学院。酒店的每间房都是专业设计师设计，色调高雅，透着诗意休闲之美，给您带来舒心的入住体验。酒店距离三亚著名的后车头海鲜广场仅有6分钟左右车程，除了海鲜周边各色餐饮也是一应俱全。绕城高速可以便捷的直达三亚的各个景区。,https://hotel.elong.com/hotel/hoteldetail?hotelId=61738703&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A9b9b49e1-5734-4f2c-8c48-acdc03843993%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A61738703%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚亚特兰蒂斯酒店,豪华型,¥3488起,1314,海棠湾/三亚免税店/后海 | 海棠湾海棠北路36号,4.8公里，驾车约5.9公里，预计10分钟,10分钟,距海棠广场直线4.8公里，驾车约5.9公里，预计10分钟,97,4.9,35204,4.9,4.8,4.9,4.9,4.0,15:00,12:00,1,1,1,1,1,1,1,1,null,2018年01月01日,0898-88986666,三亚亚特兰蒂斯酒店位于海棠北路，雄踞海棠湾，俯瞰迷人的中国南海，距离国际免税城约数分钟车程。酒店占地面积约30万平方米，是融合酒店，餐饮，购物，水乐园以及水族馆为一体的综合性娱乐度假目的地。这里拥有千余间宽敞的海景客房及套房，可以满足客人的不同需求。特色套房内宽敞豪华的内部装饰，带来尊贵的入住体验，配以24小时贴身管家服务。5间双层水底套房，可以饱览大使环礁湖中86000尾海洋精灵尽情游弋的奇幻景致。这里拥有21家寰球美食，包括享誉全球的Bread Street Kitchen & Bar， 以及独具特色的奥西亚诺海底餐厅。全年开放的水世界按照国际领先标准打造，全长2公里的极速漂流河以及30条滑道为您带来肾上腺素飙升，心跳加速的快感。高达23米，角度近乎垂直的“海神之跃”等待着勇敢者的挑战。失落的空间水族馆内共展示约280种海洋鱼类，以及两只来自极地的可爱白鲸，大使环礁湖中提供多种潜水项目供您参与。在海豚湾和海狮乐园内， 40只聪慧的海洋精灵们期待与您零距离互动。酒店拥有总面积超过5000平方米的多功能厅，无论是婚礼、派对，还是董事会议、宴会，都能提供满足您需求的理想场地。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92788076&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A92788076%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚海棠湾仁恒皇冠假日度假酒店,豪华型,¥3344起,405,海棠湾/三亚免税店/后海 | 海棠北路98号,1.0公里，驾车约1.1公里，预计3分钟,3分钟,距中免集团三亚市内免税店有限公司直线1.0公里，驾车约1.1公里，预计3分钟,99,4.9,12077,4.9,5.0,4.9,4.9,4.0,15:00,12:00,1,1,1,1,1,0,1,1,2018年06月01日,2018年02月01日,0898-88759888,三亚海棠湾仁恒皇冠假日度假酒店雄伟壮观的设计，犹如一艘巨型豪华邮轮驶进美丽的海棠湾，三维通风设计让您不出房间也能感受徐徐海风。酒店地理位置得天独厚，毗邻国际免税店，步行约10分钟。酒店拥有四百余间宽敞华美的客房及套房，精心雕琢的空间设计令所有房间都能观海聆涛。其中家庭海景房采用内阳台设计，带给小朋友安全呵护。房内更配备儿童高低床，可满足一家四口入住需求。家庭套房则设有清新自然的海洋主题儿童卧室及浴室，特别为小朋友量身打造了专属卫浴设施，令家庭客人尽享轻松愉悦的亲子度假时光。味、彩丰楼为您提供特色中、西餐，您也可在270°餐吧置身海景之中享用精致的屋顶烧烤自助晚餐，现场乐队表演、专业团队无微不至的服务，定可令您在宜人的氛围中，尽情犒赏味蕾。入住在此，孩子们在儿童餐厅-趣、儿童俱乐部及户外儿童游乐区尽情嬉戏，通过寓教于乐的体验活动，度过难忘之旅。酒店有4个户外泳池以及1个位于顶楼的270°泳池，您可以在池畔饱览美景，亦可畅游其中，尽享惬意。水疗中心SPA、顶楼海景健身房等更可全方位满足你所有需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92812213&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92812213%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚艾迪逊酒店,豪华型,¥3635起,501,海棠湾/三亚免税店/后海 | 海棠北路100号,2.4公里，驾车约3.7公里，预计7分钟,7分钟,距海棠北路直线2.4公里，驾车约3.7公里，预计7分钟,98,4.9,9814,4.9,4.9,4.9,4.9,4.0,16:00,12:00,1,1,1,1,1,1,1,1,null,2016年11月01日,0898-88359999,三亚艾迪逊酒店位于海南三亚国家海岸——海棠湾，地理位置优越，依托迷人的海洋景观，为宾客缔造非凡住宿体验。艾迪逊EDITION与宝格丽、丽思卡尔顿等隶属于万豪奢华品牌，由全球精品酒店先驱、美国酒店业传奇人物伊恩·施拉格 (Ian Schrager)，携手万豪国际集团共同打造，为见识丰富的亚太和环球旅客，献上新一代奢华体验。独特的设计风格，私密休闲的度假环境，满足宾客纷繁多元的生活风尚需求。2万平方米的人造海洋池，是酒店水上活动的舞台，与色彩斑斓的海底生物亲近互动。海水泳池、家庭泳池、星空吧泳池等为宾客提供各项异彩纷呈的水上体验。在这里您可午后莅临天鹭西餐厅品尝精选菜肴，日落时分在凉夜海风中享用道地印尼烧烤，或选择水上鲜海餐厅的精致本地时令海鲜。社交潮人亦不会错过位于顶层的时尚酒吧，俯瞰星空美景，共度快意时光。艾迪逊儿童乐园，是一家人放飞想象、尽情嬉戏的自由乐土。多方位服务的水疗中心带来身心的惬意之旅，所有这些将为您打造专属式升级体验。入住礼遇：可享三亚国际免税店95折（请提前24小时咨询商家预约）。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91867264&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A91867264%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚保利瑰丽酒店,豪华型,¥3111起,244,海棠湾/三亚免税店/后海 | 海棠湾海棠北路6号,270米，步行约401米，预计6分钟,6分钟,距海棠广场直线270米，步行约401米，预计6分钟,97,4.9,8355,4.9,4.8,4.9,4.9,4.0,15:00,12:00,1,1,1,1,1,1,0,1,null,2017年08月01日,0898-88716666,三亚保利瑰丽酒店位于海南三亚海棠湾。酒店拥有两百余间全海景客房，其中四十余间客房的阳台设有独立泳池。一系列休闲与健身设施包括位于13层的110米天际泳池、健身房、室内瑜伽室及室外瑜伽平台、瑰丽水疗中心Sense以及5间各具特色的餐厅及酒廊。专业的服务与丰富的特色活动尽在三亚保利瑰丽酒店。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92305289&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A92305289%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
金茂三亚亚龙湾丽思卡尔顿酒店,五星级,¥2309起,446,亚龙湾/热带天堂森林公园/博后村 | 亚龙湾旅游度假区19-08-61,None,距离亚龙湾国际玫瑰谷2.0公里，驾车至此3.1公里，约8分钟,距离亚龙湾国际玫瑰谷2.0公里，驾车至此3.1公里，约8分钟,97,4.9,7129,4.8,4.9,4.9,4.9,4.0,15:00,12:00,1,1,1,1,1,1,1,1,2018年12月01日,null,0898-88988888,金茂三亚亚龙湾丽思卡尔顿酒店坐落于三亚风光旖旎的亚龙湾畔，尽享碧海蓝天的壮丽美景。酒店最小客房的面积达到65平方米，均有独立景观宽大阳台，别墅均有独立泳池，华海阁均含全天候餐食及饮品。西翼客房2018年8月1日完成升级，东翼客房2020年完成升级，盛大重启。儿童俱乐部由水上滑梯，儿童泳池，室外娱乐场地及马丁伯伯小花园以及配备空调设施的室内部分组成。酒店提供儿童拖鞋浴袍浴盆、婴儿车、安全座椅、存奶专用小冰箱等系列亲子用品。酒店拥有5处户外泳池，包括1个海景主泳池，3个环礁泳池及1个单独的儿童泳池。酒店拥有7大美食林精选餐厅，鲜坊自助餐厅，润园中餐厅，索菲娅意大利餐厅，海边西餐厅大堂吧及冰激淋屋等，可订制别墅内私人BBQ，所有餐厅均提供儿童餐食。丽思卡尔顿水疗，占地2，788平方米，提供12间理疗室，一间美容美发沙龙及零售精品店。提供按摩、身体护理、面部护理、美足美甲，提供男士和儿童专享项目。酒店内配套有：成龙耀莱影城，Stefano Ricci意大利高订服装，零售店，游艇出海，海上运动等。酒店宴会区域总面积达到1，700平方米，提供现代化的会务设施和婚礼婚宴订制服务，其中包括可以自由分割为4个不同尺寸小厅的910平方米金茂大宴会厅，9个多功能会议室以及视频会议服务设施以便满足客人不同类型的会务需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=52201124&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A52201124%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚海棠湾天房洲际度假酒店,豪华型,¥1893起,295,海棠湾/三亚免税店/后海 | 海棠湾海棠北路128号,2.2公里，驾车约3.3公里，预计9分钟,9分钟,距龙海风情小镇直线2.2公里，驾车约3.3公里，预计9分钟,98,4.9,6702,4.8,4.9,4.9,4.9,4.0,15:00,12:00,1,1,1,1,1,1,1,1,2014年04月01日,2013年12月01日,0898-88658888,三亚海棠湾天房洲际度假酒店地处国家海岸——海棠湾海棠北路，坐拥碧海幼沙，绵延椰林。酒店毗邻三亚国际免税城，步行约5分钟可到达，住店客人提前24小时预约，可享受三亚免税城购物优惠，确保一站式畅享奢华购物之旅。2019年底全新开业的三亚国际免税城二期与酒店隔空相望，是海棠湾旅游休闲购物的新地标和网红打卡地。酒店占地15万平方米，如一条巨龙在海岸线傲世而立。 设计主张清逸的现代海岛风情，3，000平米开放式大堂，将南中国海景致一览无遗。290余间客房配置卓越，基础房型达88平米起，精心雕琢的观景角度完美聆海听涛。酒店设有7间餐厅，涛-海洋餐厅，咫尺探寻海底神秘，一边享用精致美食，一边观赏5，000多尾五彩缤纷的热带鱼群漫游及梦幻的美人鱼秀，浪漫独特的体验深受情侣、亲子家庭的喜爱。超过2，000平米泳池面朝尊蓝海湾，被热带绿植环绕，拥有标准池，家庭欢乐池，儿童泳池及潜水池。500平米洲际小行家儿童俱乐部于2018年升级改造，分为泳池冲关区，超级蹦床，绳网探险，滑梯区，积木城堡等区域，适合3岁- 10岁年龄段小朋友尽情畅玩。住店客人可免费畅玩洲际小行家儿童俱乐部，每日康乐儿童活动，小火车游园，泳池水上活动，自行车骑行等（酒店自主经营项目），亲子家庭客人可在酒店尽情享受轻松愉悦的度假时光。酒店拥有1，200平米宽阔大气的穹顶无柱宴会区，15，000平米临海草坪可称心组合拆分，满足各种规模会议活动或浪漫婚礼。,https://hotel.elong.com/hotel/hoteldetail?hotelId=52201852&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A52201852%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
