酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
天津南京路小白楼亚朵酒店,高档型,¥408起,123,滨江道/小白楼/五大道度假区 | 南京路35号亚太大厦,978米，步行约1.1公里，预计14分钟,14分钟,距下瓦房地铁站直线978米，步行约1.1公里，预计14分钟,94,4.9,1559,4.8,4.9,4.9,4.9,4.0,14:00,12:00,1,1,0,0,0,0,1,1,2018年01月01日,2015年11月01日,022-23319922,天津南京路小白楼亚朵酒店坐落于天津市中心地段，地处南京路与合肥道交口，毗邻五大道、意式风情区、天塔、瓷房子等旅游景点，周边配有国贸购物中心、海信广场、友谊精品广场，和平大悦城等大型商场为您购物提供方便。酒店毗邻地铁1号线小白楼站C出口并且附近有大营门、合肥道、凯旋门等多条公交线路步行可达，地理位置优越，交通便利。天津南京路小白楼亚朵酒店以流动阅读和属地摄影特色，秉持“人文、温暖、有趣”的产品哲学，凭“所见即所购”的创新理念和成熟的供应链体系，提供高品质原创产品，以及联合IP品牌共同研发的创新产品，打造亚朵生活馆。客房均配有普兰特床垫、裸睡级床品、高端草本洗护沐套装、百兆光纤，中央空调。酒店设有24小时开放式阅读空间（竹居）、中西式自助早餐厅（相招）、多功能会议室（共语）、洗烘一体自助洗衣房（出尘），为您提供了一个自在、放松的人文居停空间。在这里，能够休憩、充电、放松，是您商务出行及旅游的理想选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90996580&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90996580%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津之眼亚朵酒店,高档型,¥442起,156,河北区 | 慈航路与李公祠大街交叉口凤凰商贸广场1层部分3-4层,538米，步行约654米，预计10分钟,10分钟,距东北角地铁站直线538米，步行约654米，预计10分钟,96,4.9,1111,4.9,4.9,4.9,4.9,4.0,14:00,12:00,1,1,1,1,0,0,1,1,2021年05月01日,2021年05月01日,022-26231888,天津之眼亚朵酒店坐落于天津市中心地段，地处李公祠大街与五马路交口处，毗邻天津之眼、食品街、鼓楼、古文化街等旅游景点，周边有大悦城、天佑城、水游城等大型商场为您购物提供方便。酒店附近有多条公交线路步行可达，地理位置优越，交通便利。,https://hotel.elong.com/hotel/hoteldetail?hotelId=67762741&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A67762741%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津泰达国际会馆,五星级,¥290起,50,梅江会展/奥体中心区 | 复康路7号增2号,707米，步行约975米，预计15分钟,15分钟,距天塔地铁站直线707米，步行约975米，预计15分钟,93,4.8,213,4.6,4.8,4.8,4.7,4.0,14:00,12:00,1,1,1,1,1,1,1,1,2012年09月01日,null,022-58695555,天津泰达国际会馆是集住宿、餐饮、会议、康体休闲为一体的综合性高档商务酒店。坐拥天津的商务和文化中心，为商旅人士进行商务活动提供了一切便利的条件。天津泰达国际会馆临近天津电视塔、奥体中心以及鲁能城等繁华购物场所，距天津国际展览中心约10分钟车程，距天津梅江会展中心约20分钟车程。面对南开、天津大学等著名大学；毗邻天津市内较大的生态园区水上公园，让宾客尽享清新空气、宜人景色。会馆客房空间宽敞，视野开阔，功能完善，拥有国际卫星电视接收系统、宽带网。“客房畅饮迷你吧”提供丰富多样的饮品、小食，让宾客选用。 会馆为宾客提供24小时送餐服务，拥有以提供精品粤菜而闻名的阿锋香港酒楼、经营正宗广式茶点的阿锋茶餐厅，还有品味中西茶点闲情舒适的醇香廊。会馆配备有四种不同场地、不同类型的会议厅，包括一会议室、二会议室、多功能厅、大贵宾厅等。会议室配有完美的视听设备，全程一站式的贴心服务，致力为宾客提供周到细致的专业会议服务，是成功举办高端精品会议的保证。康体中心包含健身房、游泳池、水疗中心及乒乓球室等休闲场地，采用欧美SPA水疗设施的绿波水疗中心可为都市中忙碌紧张的人群舒缓压力；面积1400平方米健身中心内，全部健身设备均采用的意大利OXIDE品牌；独具魅力的室内游泳池，可让客人无需沐风栉雨，即可尽享阳光下的蓝天碧水，在繁忙的商务之余得到更好的休闲和放松。,https://hotel.elong.com/hotel/hoteldetail?hotelId=50301003&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A50301003%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
蔚徕酒店(天津滨海机场空港自贸区店),高档型,¥327起,82,东丽区 | 中心大道与东二道交口东北侧瑞航广场1-12-301,3.8公里，驾车约8.1公里，预计18分钟,18分钟,距天津滨海国际机场直线3.8公里，驾车约8.1公里，预计18分钟,94,4.9,882,4.8,4.8,4.9,4.9,4.0,14:00,12:00,1,1,1,1,0,0,1,1,2020年12月01日,2020年12月01日,022-84819777,蔚徕酒店隶属于旅悦集团战略投资。是一家集酒店管理、信息技术、采购于一体的旅游产业集团为满足用户个性化、品质化、多元化、社交化、共享化等多维度的入住需求，蔚徕酒店遴选城市核心地块，塑造城市酒店新风向。蔚徕酒店（天津空港自贸区店）地处天津商业核心地段空港商圈，天津活力和高端CBD及商业中心，酒店地理位置优越，地处天津空港经济区核心地段周边配套齐全，酒店紧邻地铁2号线、公交站台奥特莱斯南站。距离天津滨海国际机场4公里，近奥特莱斯城、东丽湖、欢乐谷、空港保税区、SM广场、天保国际商务园、海关大楼、天津航空等，休闲旅游、商务出行、购物娱乐十分便捷。酒店设计理念是注重生活方式的营造与细节的打磨，不仅为客人在客房提供安眠/影音及舒适的空间体验，同时酒店公共空间可以实现多功能转换，不仅有效提高空间的利用性，更实现了生活与酒店共享空间的完美集合。酒店设有餐厅、多功能会议室、健身房、自助洗衣房、停车场等配套设施，为您提供一个自在、放松的居停空间。在这里能够休憩、充电、放松，是您商务出行及旅游的选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=65160815&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A65160815%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津南开喜马拉雅服务公寓,豪华型,¥451起,226,天津西站/学府区 | 红旗南路与楚雄道交口西北侧丽津大厦,0.3公里，步行约0.4公里，预计6分钟,6分钟,距一中心医院地铁站直线0.3公里，步行约0.4公里，预计6分钟,95,4.8,519,4.7,4.7,4.8,4.8,4.0,14:00,15:00,1,1,1,1,0,1,1,1,null,2019年10月01日,022-23661188,天津南开喜马拉雅服务公寓是具有涉外资质的高端服务公寓，位于南开区中环红旗南路与复康路交汇处西北侧丽津大厦，紧邻天津市第一中心医院（权威三甲），步行约3分钟可达地铁六号线（一中心站），毗邻二号、三号线，立体交通，直通天津各区。公寓地处天津大学城——南开科技园核心区，坐拥天津科研、人才、教育、医疗、人文等中心资源，紧邻天津市第一中心医院、周邓纪念馆、天津图书馆、天津游泳跳水馆等。公寓拥有别具特色的享受：行政酒廊、健身中心、儿童空间、会议中心、私享茶室、私人影院等丰富、多元化的空间，赋予生活无限可能。公寓300余间典雅舒适客房均配备免费Wifi及有线网络、舒适床品、知名品牌厨灶、滚筒洗衣机、高清电视、独立暖水器及风靡全球的澳洲有机护肤品牌APPELLES洗浴套装。在旅途之中也能感受到家的烟火气息。从您的房间望去，无遮挡美景尽收眼底。独特的园林式庭院景观，让您在繁华城市中享受宁静一隅。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60886694&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A60886694%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津艾丽华服务公寓,高档型,¥435起,130,梅江会展/奥体中心区 | 紫金山路35号,None,距离天塔地铁站1.4公里，驾车至此3.1公里，约6分钟,距离天塔地铁站1.4公里，驾车至此3.1公里，约6分钟,87,4.5,223,4.5,4.6,4.6,4.7,4.0,14:00,12:00,1,1,0,0,0,1,1,1,null,2013年04月01日,022-58568000,天津艾丽华服务公寓位于天津河西区紫金山路，靠近梅江国际会展中心和国展中心，距市政府、天塔湖风景区仅一步之遥。室内均设有1个大型客厅、独立的用餐区、配备齐全的厨房、平面电视、DVD播放机和洗衣机，且面积均达到80平方米以上，孩子们可以在房内尽情奔跑。带孩子的家长们可以去儿童乐园享受亲子时光。这里还有共用休息室和迷你市场。旅游咨询台的员工可协助客人安排旅游行程、租赁汽车和外币兑换服务。客人可在24小时前台寄存行李，亦可使用健身中心；还有桑拿浴室、图书馆等你来体验这里还有商务会议厅、商务中心，商务人士也可选择于此。餐厅、咖啡厅、大堂吧有各式餐食及饮品。,https://hotel.elong.com/hotel/hoteldetail?hotelId=40301177&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A40301177%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
瑞达春天莲花酒店(天津电视台梅江店),高档型,¥219起,97,梅江会展/奥体中心区 | 友谊南路与珠江道交叉口凤水园1号楼,312米，步行约382米，预计6分钟,6分钟,距左江道地铁站直线312米，步行约382米，预计6分钟,94,5.0,126,5.0,5.0,5.0,5.0,0.0,12:00,12:00,1,1,1,1,0,1,1,1,null,2022年06月01日,022-88386666,酒店坐落在天津市迎宾大道友谊南路和珠江道交汇处，地处天津大梅江商圈核心区，毗邻天津环渤海金融商业中心、天津国展中心、广播电视塔、娱乐中心、友谊商厦等文化、旅游、商业、娱乐场所。临近地铁6号线，交通便利。酒店房间采用采用100%红木家私（无任何辅料添加）美轮美奂，在喧闹的都市中为旅行者营造出休憩放松的非凡空间。同时配备智能控制和先进AI设备，大堂设有智能机器人，为客人提供独特、科技感十足的入住体验。酒店会议室、健身房均配备先进设备，适应各类会议及运动需求。当您踏入酒店，员工亲切的笑容会让您感受到家外之家的温馨。,https://hotel.elong.com/hotel/hoteldetail?hotelId=72747088&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A72747088%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津汇高花园酒店,四星级,¥277起,189,天津西站/学府区 | 白堤路236号增1号,548米，步行约1.1公里，预计15分钟,15分钟,距天拖地铁站直线548米，步行约1.1公里，预计15分钟,90,4.7,344,4.5,4.6,4.6,4.6,4.0,14:00,12:00,1,1,1,1,0,1,1,1,2016年01月01日,null,022-87897777,天津汇高花园酒店位于南开区科贸街，毗邻天津大学、南开大学、生物医药研发院所、百脑汇，与电视塔、周邓纪念馆、奥体中心等景点咫尺之遥；周边有高速及快速路口，地理位置优越，交通便捷。天津汇高花园酒店集住宿、餐饮、会务为一体，由汇高（天津）投资有限公司旗下的汇美酒店投资公司投资兴建。酒店建筑面积14，300平方米，地下、地上共10层；大堂环境幽雅，时尚大气。酒店拥有装修典雅、设施完备的各式客房，房内配有宽带上网、卫星电视、中央空调、电子保险箱等现代设施，特设无烟楼层。酒店拥有不同规格的会议室及多功能厅，配有高科技会议设施，可承办大型宴会、商务会议、酒会、研讨会、展览、开幕仪式等活动。同时，酒店还配有典雅酒水吧、蛋糕屋、商品部、地下停车场等配套设施，各种服务项目一应俱全。,https://hotel.elong.com/hotel/hoteldetail?hotelId=40301094&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A40301094%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津大学亚朵酒店,高档型,¥383起,133,滨江道/小白楼/五大道度假区 | 南营门鞍山道135号-1A,60米，步行约106米，预计1分钟,1分钟,距六里台地铁站直线60米，步行约106米，预计1分钟,100,4.9,26,4.8,5.0,5.0,4.9,0.0,14:00,14:00,1,1,1,1,0,0,1,1,null,2022年06月01日,022-23155888,酒店位于天津市和平区中心区南营门鞍山道135号-1A。毗邻中外驰名的天津大学与南开大学、天津图书馆、天津医大总医院、天津医科大学、滨江道金街购物中心、天津市大悦城购物中心、天河城购物中心等。酒店周边地铁以及多条线路可达五大道风景区、天津之眼、古文化街、意式风情街、瓷房子、张学良故居、水上公园等著名景区。酒店的设计理念以阅读和人文摄影为主题，为您营造舒适、简约、朴实、静谧的住宿体验。酒店的阅读会友书吧——竹居，7*24小时的阅读空间，将带给您一片心灵的栖息地。酒店所有客房均采用普兰特与丝涟系列优质床品；全套高端阿芙精油精华洗浴用品；酒店每日早餐均会提供天津属地小吃：煎饼果子。酒店还设有餐厅(相招)、多功能会议室（共语）、健身房（汗出）及24小时的洗熨烘干自助洗衣房（出尘），为您提供一个自在、放松的居停空间。让人与人之间有温度地连接。,https://hotel.elong.com/hotel/hoteldetail?hotelId=72947471&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A72947471%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津水晶宫饭店,四星级,¥454起,263,梅江会展/奥体中心区 | 友谊路28号,1.9公里，驾车约3.2公里，预计7分钟,7分钟,距吴家窑地铁站直线1.9公里，驾车约3.2公里，预计7分钟,93,4.7,1183,4.7,4.8,4.8,4.8,4.0,14:00,12:00,1,1,1,1,0,0,1,1,null,null,022-28356888,天津水晶宫饭店位于河西商务区，地处天津文化中心，毗邻国际展览中心、体育中心；地理位置优越，交通便利。天津水晶宫饭店是天津市最早成立的星级酒店之一。酒店临湖而建，三分之一座落于水上，环境优雅、景色宜人。饭店拥有各类典雅客房，房内空间宽敞，设施设备齐全。饭店设有10个宴会单间、6个功能完备的大小会议室，还有酒吧、茶社、健康中心及SPA美体中心，可满足宾客的不同需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=50301002&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A3b251bd9-175b-4119-b2b0-b8534e85ab32%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A50301002%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
都市118连锁酒店(天津之眼高铁西站店),经济型,¥131起,40,天津西站/学府区 | 天泰路440号,696米，步行约766米，预计12分钟,12分钟,距天泰路地铁站直线696米，步行约766米，预计12分钟,82,5.0,4603,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2017年07月01日,2017年04月01日,022-86246113,都市118连锁酒店(天津之眼高铁西站店)位于天津河北区天泰路，毗邻二五四部队医院，临近天津河北工业大学，纵横天津各地景点公交地铁等；周边配套生活、美食、休闲、购物配套资源丰富，出行便捷。这是一家集公司出差，朋友出游，情侣小聚一体现代化酒店，同时酒店特邀津门大牌档的加盟，让您足不出门就可以吃遍天津正宗各种小吃。酒店前厅服务台还为宾客提供百宝箱及多功能充电器电插座，使你尽享方便舒适，满意而归。,https://hotel.elong.com/hotel/hoteldetail?hotelId=00301723&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A301723%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津优客美宿loft公寓,经济型,¥197起,28,天津站/古文化街/意大利风情区 | 新开路未来广场远洋国际港15楼1509室,1.1公里，驾车约2.3公里，预计5分钟,5分钟,距天津站直线1.1公里，驾车约2.3公里，预计5分钟,97,5.0,2336,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2020年01月01日,022-58518877,天津优客美宿loft公寓位于新开路未来广场远洋国际港。天津优客美宿酒店公寓专为来津旅游出差、商务考察、休闲度假、探亲访友、学习培训的朋友们，提供全方位星级标准的公寓式客房服务.酒店设计风格以简约时尚LOFT风格为主调，高品质的品牌床垫及床品带给你舒适睡感，，可以让您的身体受力均匀，保护脊椎健康，提升睡眠质量，酒店采用60S全棉贡缎的床品以及所有房间配备洗衣机，冰箱等家用电器使您便捷出行，不管您是远途出行还是追求新鲜感，优客美宿酒店公寓都是您不二的选择..,https://hotel.elong.com/hotel/hoteldetail?hotelId=93642209&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93642209%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子水晶天津津湾广场酒店,高档型,¥335起,191,天津站/古文化街/意大利风情区 | 解放北路津湾广场1号楼及2号楼南楼,55米，步行约170米，预计2分钟,2分钟,距津湾广场地铁站直线55米，步行约170米，预计2分钟,95,4.9,4195,4.9,4.9,4.9,4.9,4.0,10:00,12:00,1,1,1,1,0,0,1,1,2021年07月28日,2015年01月01日,022-60973088,穿过百年铁桥，仿佛穿越一个世纪，来到了上个世纪的法国，各式欧洲建筑鳞次栉比，这些不同形式的建筑，就像乐曲的不同音符，起伏跌宕，宛如一曲动人的交响乐，令人心驰神往，浮想联翩。夜晚灯光旖旎，海河映衬着养眼的风光，吹吹风，看着河边悠闲的钓鱼者，您会感受到天津这座城市独有的文化底蕴和生生不息的文脉气息。桔子水晶天津津湾广场酒店位于天津市和平区海河河湾南岸，北侧海河环绕，紧连已有百年历史的解放桥(旧名：万国桥)，隔河眺望着天津站；正门朝向素有“天津华尔街”的解放北路。酒店附近餐饮娱乐设施齐全，出门步行即可游览天津海河美景，步行约5分钟即可到达天津繁华热闹的滨江道步行街。酒店是华住集团针对中高端市场的设计师品牌酒店，整体装修风格与津湾广场建筑群保持一致，突出地反映了中西文化交汇的时代特征，走进水晶大堂，您可以看到两面的古典圆拱玻璃窗配以欧式的巨大石柱和中间这三盏水晶吊灯，是整个空间大气而稳重；两侧纯色搭配青花白底的雕塑又为大堂增加一份中西合璧的华美。 酒店配有蝙蝠侠、挪威森林、拉斯维加斯、天才眼镜猫、海底世界、设计师套房、红磨坊、盗梦等多种特色房型，房间秉承桔子水晶一向的设计风格，以深色调为主，灯光模式有纽约、巴黎、伦敦三种组成，每种模式给予您不一样的体验。客房音响系统支持蓝牙，iPhone，iPad和笔记本，可与电视直接相连，房间全部可以无线上网，配备液晶电视，电动窗帘等。客房隔音系统由清华声学所设计，保证您一晚安静睡眠。酒店是您天津商务及旅行的休憩居所。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90919033&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90919033%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津金泽大酒店,高档型,¥397起,233,滨江道/小白楼/五大道度假区 | 南京路338号,124米，步行约124米，预计2分钟,2分钟,距海光寺地铁站直线124米，步行约124米，预计2分钟,96,4.9,2657,4.8,4.9,4.9,4.9,4.0,12:00,12:00,1,1,1,1,0,0,1,1,2019年08月01日,null,022-59086666,天津金泽大酒店位于天津市中心黄金地段的南京路上，地处天津市学府区及滨江道商业区交界，一号线海光寺地铁站A出口，所处滨江道商业区及天津学府区交界，毗邻景区滨江道商业街、古文化街、五大道，滨江道，瓷房子，老城厢，鼓楼、天塔，南市食品街、意式风情区，天津之眼摩天轮，海河，津湾广场，大悲禅院，附近绿色公园天津生态公园水上公园，天津动物园，长虹公园等，附近天津大学，南开大学，天津医科大学等知名高等学府及天津医科大学总医院，天津市中心妇产科医院，天津眼科医院等三甲医院，大悦城，家乐福，伊势丹，乐宾百货等大型商场环绕四周，到达天津火车站和天津火车西站，天津滨海国际机场交通十分便利。酒店拥有客房，多种精品房型供出差、休闲，亲子娱乐旅客选择，酒店客房配置舒适典雅，房间宽敞明亮，设备完善，绿色环保，健康，提供网络，贴心的服务，干净的床品，让您无忧一觉到天亮。酒店拥有多个特色餐厅，可提供中餐特色风味、日式风味和欧式风味菜品，可自助可单点。满足您不同的用餐需求，是您商务宴请，享受休闲的优先选择。酒店拥有多种规格宴会厅和多功能厅，配备先进的灯光视听系统，是您举行各种会议的理想选择。酒店康乐设施完备，提供健身房和棋牌室，让宾客在繁忙的商务之余得到更好的休闲和放松。,https://hotel.elong.com/hotel/hoteldetail?hotelId=50301009&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A50301009%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
都市118(天津塘沽钢管公司轻轨站店),经济型,¥93起,80,东丽区 | 津塘公路无暇街秋霞里市场2楼,363米，步行约739米，预计10分钟,10分钟,距钢管公司地铁站直线363米，步行约739米，预计10分钟,85,4.9,2892,4.9,4.9,4.9,4.9,4.0,12:00,12:00,1,1,0,0,0,0,0,1,2020年04月01日,2017年04月01日,022-24832020,酒店是一家简约时尚、温馨舒适的商务酒店，客房内装饰精美，各种配套设施齐全，提供24小时热水淋浴、冷暖空调、电视等，本店始终本着“宾客至上，尊贵享受”的经营理念，竭诚恭候每一位宾客的光临！【酒店位置】酒店位于天津市东丽区天津钢铁集团有限公司的西北面，地铁9号线钢管公司站出口、紧邻钢管公司中学、滨海中小学、塘沽滨海新区西区开发区、军粮城北站、天津机场等，地理位置优越。【酒店交通】地铁9号线钢管公司轻轨站下车，步行5分钟即可到达酒店，此外，酒店距离天津市金街滨江道30分钟车程，天津机场、玛雅水世界、欢乐谷均是30分钟的车程，距离滨海西区开发区20分车程，距离东疆港码头40分的车程，可以欣赏一下海的壮观。交通方便，出行畅通无阻。【购物娱乐】楼下就是大型生活购物超市，周边还有各类特色小吃店、采耳会所、影院KTV、药店等，应有尽有，吃喝玩乐一应俱全。【酒店服务】入住酒店即可寄存行李、生活百宝箱、晚安夜宵粥、贴心窝睡管家、天津老冰棍、24小时待命机器人、免查房免押金等。让您出门在外也能感受到家的温情。全体员工竭诚为您服务，诚挚期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=91412453&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A91412453%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
